2013,1,1,0,5952
2013,1,1,1,5346
2013,1,1,2,4434
2013,1,1,3,3445
2013,1,1,4,2642
2013,1,1,5,2285
2013,1,1,6,2157
2013,1,1,7,3023
2013,1,1,8,4155
2013,1,1,9,5185
2013,1,1,10,5953
2013,1,1,11,6284
2013,1,1,12,6114
2013,1,1,13,5438
2013,1,1,14,4417
2013,1,1,15,3253
2013,1,1,16,2268
2013,1,1,17,1839
2013,1,1,18,1934
2013,1,1,19,2603
2013,1,1,20,3669
2013,1,1,21,4821
2013,1,1,22,5726
2013,1,1,23,6228
2013,1,2,0,6268
2013,1,2,1,5785
2013,1,2,2,4969
2013,1,2,3,3955
2013,1,2,4,2948
2013,1,2,5,2251
2013,1,2,6,2068
2013,1,2,7,2514
2013,1,2,8,3367
2013,1,2,9,4453
2013,1,2,10,5428
2013,1,2,11,6032
2013,1,2,12,6232
2013,1,2,13,5851
2013,1,2,14,5060
2013,1,2,15,3929
2013,1,2,16,2833
2013,1,2,17,2081
2013,1,2,18,1858
2013,1,2,19,2288
2013,1,2,20,3141
2013,1,2,21,4116
2013,1,2,22,5093
2013,1,2,23,5799
2013,1,3,0,6215
2013,1,3,1,6150
2013,1,3,2,5602
2013,1,3,3,4631
2013,1,3,4,3522
2013,1,3,5,2636
2013,1,3,6,2101
2013,1,3,7,2167
2013,1,3,8,2777
2013,1,3,9,3692
2013,1,3,10,4713
2013,1,3,11,5539
2013,1,3,12,6061
2013,1,3,13,6084
2013,1,3,14,5516
2013,1,3,15,4604
2013,1,3,16,3551
2013,1,3,17,2613
2013,1,3,18,2042
2013,1,3,19,2022
2013,1,3,20,2432
2013,1,3,21,3410
2013,1,3,22,4467
2013,1,3,23,5382
2013,1,4,0,5992
2013,1,4,1,6173
2013,1,4,2,5887
2013,1,4,3,5178
2013,1,4,4,4234
2013,1,4,5,3258
2013,1,4,6,2446
2013,1,4,7,2098
2013,1,4,8,2239
2013,1,4,9,2928
2013,1,4,10,3945
2013,1,4,11,4877
2013,1,4,12,5559
2013,1,4,13,5887
2013,1,4,14,5703
2013,1,4,15,5165
2013,1,4,16,4283
2013,1,4,17,3348
2013,1,4,18,2619
2013,1,4,19,2180
2013,1,4,20,2226
2013,1,4,21,2803
2013,1,4,22,3686
2013,1,4,23,4722
2013,1,5,0,5415
2013,1,5,1,5887
2013,1,5,2,6012
2013,1,5,3,5621
2013,1,5,4,4932
2013,1,5,5,4020
2013,1,5,6,3098
2013,1,5,7,2475
2013,1,5,8,2209
2013,1,5,9,2446
2013,1,5,10,3207
2013,1,5,11,4060
2013,1,5,12,4880
2013,1,5,13,5438
2013,1,5,14,5644
2013,1,5,15,5464
2013,1,5,16,4919
2013,1,5,17,4135
2013,1,5,18,3312
2013,1,5,19,2642
2013,1,5,20,2321
2013,1,5,21,2423
2013,1,5,22,2974
2013,1,5,23,3902
2013,1,6,0,4824
2013,1,6,1,5454
2013,1,6,2,5825
2013,1,6,3,5825
2013,1,6,4,5457
2013,1,6,5,4765
2013,1,6,6,3925
2013,1,6,7,3105
2013,1,6,8,2449
2013,1,6,9,2134
2013,1,6,10,2396
2013,1,6,11,3144
2013,1,6,12,4050
2013,1,6,13,4811
2013,1,6,14,5270
2013,1,6,15,5418
2013,1,6,16,5257
2013,1,6,17,4795
2013,1,6,18,4119
2013,1,6,19,3328
2013,1,6,20,2711
2013,1,6,21,2357
2013,1,6,22,2508
2013,1,6,23,3102
2013,1,7,0,3892
2013,1,7,1,4640
2013,1,7,2,5283
2013,1,7,3,5621
