2014,5,13,20,1250
2014,5,13,21,1438
2014,5,13,22,1650
2014,5,13,23,1856
2014,5,14,0,1959
2014,5,14,1,1989
2014,5,14,2,1949
2014,5,14,3,1834
2014,5,14,4,1678
2014,5,14,5,1523
2014,5,14,6,1389
2014,5,14,7,1310
2014,5,14,8,1333
2014,5,14,9,1406
2014,5,14,10,1499
2014,5,14,11,1601
2014,5,14,12,1685
2014,5,14,13,1658
2014,5,14,14,1585
2014,5,14,15,1457
2014,5,14,16,1305
2014,5,14,17,1149
2014,5,14,18,1084
2014,5,14,19,1079
2014,5,14,20,1152
2014,5,14,21,1338
2014,5,14,22,1533
2014,5,14,23,1766
2014,5,15,0,1908
2014,5,15,1,1994
2014,5,15,2,2004
2014,5,15,3,1919
2014,5,15,4,1770
2014,5,15,5,1613
2014,5,15,6,1462
2014,5,15,7,1355
2014,5,15,8,1336
2014,5,15,9,1349
2014,5,15,10,1453
2014,5,15,11,1538
2014,5,15,12,1609
2014,5,15,13,1640
2014,5,15,14,1590
2014,5,15,15,1500
2014,5,15,16,1352
2014,5,15,17,1190
2014,5,15,18,1052
2014,5,15,19,1015
2014,5,15,20,1062
2014,5,15,21,1189
2014,5,15,22,1366
2014,5,15,23,1598
2014,5,16,0,1810
2014,5,16,1,1970
2014,5,16,2,2023
2014,5,16,3,2002
2014,5,16,4,1912
2014,5,16,5,1741
2014,5,16,6,1546
2014,5,16,7,1418
2014,5,16,8,1333
2014,5,16,9,1314
2014,5,16,10,1343
2014,5,16,11,1428
2014,5,16,12,1530
2014,5,16,13,1574
2014,5,16,14,1590
2014,5,16,15,1522
2014,5,16,16,1430
2014,5,16,17,1278
2014,5,16,18,1140
2014,5,16,19,1035
2014,5,16,20,1010
2014,5,16,21,1080
2014,5,16,22,1236
2014,5,16,23,1424
2014,5,17,0,1642
2014,5,17,1,1840
2014,5,17,2,1971
2014,5,17,3,2028
2014,5,17,4,2005
2014,5,17,5,1863
2014,5,17,6,1710
2014,5,17,7,1531
2014,5,17,8,1389
2014,5,17,9,1307
2014,5,17,10,1296
2014,5,17,11,1351
2014,5,17,12,1425
2014,5,17,13,1495
2014,5,17,14,1572
2014,5,17,15,1581
2014,5,17,16,1516
2014,5,17,17,1418
2014,5,17,18,1259
2014,5,17,19,1154
2014,5,17,20,1067
2014,5,17,21,1073
2014,5,17,22,1136
2014,5,17,23,1298
2014,5,18,0,1475
2014,5,18,1,1687
2014,5,18,2,1847
2014,5,18,3,1956
2014,5,18,4,1989
2014,5,18,5,1947
2014,5,18,6,1854
2014,5,18,7,1696
2014,5,18,8,1552
2014,5,18,9,1417
2014,5,18,10,1329
2014,5,18,11,1344
2014,5,18,12,1386
2014,5,18,13,1435
2014,5,18,14,1484
2014,5,18,15,1547
2014,5,18,16,1529
2014,5,18,17,1479
2014,5,18,18,1385
2014,5,18,19,1281
2014,5,18,20,1193
2014,5,18,21,1140
2014,5,18,22,1154
2014,5,18,23,1241
2014,5,19,0,1406
2014,5,19,1,1555
2014,5,19,2,1713
2014,5,19,3,1855
2014,5,19,4,1945
2014,5,19,5,1973
2014,5,19,6,1933
2014,5,19,7,1837
2014,5,19,8,1688
2014,5,19,9,1520
2014,5,19,10,1409
2014,5,19,11,1352
2014,5,19,12,1334
2014,5,19,13,1376
2014,5,19,14,1429
2014,5,19,15,1482
2014,5,19,16,1520
2014,5,19,17,1530
2014,5,19,18,1473
2014,5,19,19,1415
2014,5,19,20,1297
2014,5,19,21,1238
2014,5,19,22,1220
2014,5,19,23,1246
2014,5,20,0,1317
2014,5,20,1,1430
2014,5,20,2,1566
2014,5,20,3,1724
2014,5,20,4,1833
2014,5,20,5,1896
2014,5,20,6,1902
2014,5,20,7,1873
2014,5,20,8,1766
2014,5,20,9,1631
2014,5,20,10,1492
2014,5,20,11,1386
2014,5,20,12,1316
2014,5,20,13,1301
2014,5,20,14,1342
2014,5,20,15,1377
2014,5,20,16,1439
2014,5,20,17,1503
2014,5,20,18,1512
2014,5,20,19,1507
2014,5,20,20,1454
2014,5,20,21,1430
2014,5,20,22,1364
2014,5,20,23,1333
2014,5,21,0,1350
2014,5,21,1,1384
2014,5,21,2,1458
2014,5,21,3,1559
2014,5,21,4,1675
2014,5,21,5,1779
2014,5,21,6,1841
2014,5,21,7,1871
2014,5,21,8,1830
2014,5,21,9,1724
2014,5,21,10,1593
2014,5,21,11,1475
2014,5,21,12,1360
2014,5,21,13,1298
2014,5,21,14,1295
2014,5,21,15,1306
2014,5,21,16,1369
2014,5,21,17,1465
2014,5,21,18,1534
2014,5,21,19,1573
2014,5,21,20,1584
2014,5,21,21,1563
2014,5,21,22,1512
2014,5,21,23,1474
2014,5,22,0,1427
2014,5,22,1,1433
2014,5,22,2,1433
2014,5,22,3,1494
2014,5,22,4,1570
2014,5,22,5,1658
2014,5,22,6,1739
2014,5,22,7,1795
2014,5,22,8,1831
2014,5,22,9,1777
2014,5,22,10,1667
2014,5,22,11,1570
2014,5,22,12,1436
2014,5,22,13,1330
2014,5,22,14,1268
2014,5,22,15,1238
2014,5,22,16,1274
2014,5,22,17,1361
2014,5,22,18,1452
2014,5,22,19,1554
2014,5,22,20,1621
2014,5,22,21,1657
2014,5,22,22,1673
2014,5,22,23,1617
2014,5,23,0,1557
2014,5,23,1,1498
2014,5,23,2,1448
2014,5,23,3,1414
