2014,4,30,13,1149
2014,4,30,14,1590
2014,4,30,15,1842
2014,4,30,16,1903
2014,4,30,17,1789
2014,4,30,18,1516
2014,4,30,19,1238
2014,4,30,20,911
2014,4,30,21,674
2014,4,30,22,572
2014,4,30,23,623
2014,5,1,0,824
2014,5,1,1,1210
2014,5,1,2,1685
2014,5,1,3,2026
2014,5,1,4,2132
2014,5,1,5,2015
2014,5,1,6,1782
2014,5,1,7,1440
2014,5,1,8,1050
2014,5,1,9,701
2014,5,1,10,484
2014,5,1,11,465
2014,5,1,12,632
2014,5,1,13,968
2014,5,1,14,1377
2014,5,1,15,1679
2014,5,1,16,1821
2014,5,1,17,1806
2014,5,1,18,1637
2014,5,1,19,1380
2014,5,1,20,1042
2014,5,1,21,747
2014,5,1,22,559
2014,5,1,23,537
2014,5,2,0,710
2014,5,2,1,1060
2014,5,2,2,1490
2014,5,2,3,1862
2014,5,2,4,2046
2014,5,2,5,2009
2014,5,2,6,1865
2014,5,2,7,1606
2014,5,2,8,1254
2014,5,2,9,882
2014,5,2,10,598
2014,5,2,11,487
2014,5,2,12,564
2014,5,2,13,874
2014,5,2,14,1146
2014,5,2,15,1430
2014,5,2,16,1644
2014,5,2,17,1730
2014,5,2,18,1653
2014,5,2,19,1463
2014,5,2,20,1191
2014,5,2,21,909
2014,5,2,22,700
2014,5,2,23,606
2014,5,3,0,681
2014,5,3,1,942
2014,5,3,2,1306
2014,5,3,3,1650
2014,5,3,4,1876
2014,5,3,5,1945
2014,5,3,6,1905
2014,5,3,7,1731
2014,5,3,8,1431
2014,5,3,9,1094
2014,5,3,10,807
2014,5,3,11,639
2014,5,3,12,643
2014,5,3,13,790
2014,5,3,14,1048
2014,5,3,15,1329
2014,5,3,16,1548
2014,5,3,17,1655
2014,5,3,18,1654
2014,5,3,19,1541
2014,5,3,20,1319
2014,5,3,21,1064
2014,5,3,22,831
2014,5,3,23,690
2014,5,4,0,694
2014,5,4,1,856
2014,5,4,2,1129
2014,5,4,3,1457
2014,5,4,4,1730
2014,5,4,5,1847
2014,5,4,6,1858
2014,5,4,7,1764
2014,5,4,8,1539
2014,5,4,9,1258
2014,5,4,10,1000
2014,5,4,11,779
2014,5,4,12,690
